,UNITID,NAME,CITY,STATE,ZIP,REGION,LOCALE,COSTT4_A,NPT4_PRIV,DEBT_MDN,FAMINC,ADM_RATE,SAT_AVG,UGDS,RET_FT4_POOLED,UGDS_WHITE,COST_CATEGORY
1192,366261,Commonwealth Institute of Funeral Service,Houston,TX,77090-5918,6,11.0,29450.0,25839.0,8603.0,33968.565068,,,205.0,,0.6293,Middle cost
1193,366535,Remington College-Mobile Campus,Mobile,AL,36609,5,12.0,25302.0,21103.0,9500.0,18536.512846,,,313.0,0.6495,0.3802,Middle cost
1194,367884,Hodges University,Naples,FL,34119-8098,5,21.0,26259.0,18686.0,13718.0,19580.975104,0.7655,,853.0,0.5082,0.3986,Middle cost
1195,372958,Remington College-Honolulu Campus,Honolulu,HI,96813-2811,8,11.0,25976.0,21734.0,9500.0,18536.512846,,,131.0,0.5556,0.0382,Middle cost
1196,375230,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,NY,11219,2,11.0,15367.0,8807.0,,10811.276923,,,146.0,0.9032,1.0,Lower cost
1197,375416,Remington College-Cleveland Campus,Cleveland,OH,44125-1957,3,21.0,24078.0,19602.0,9500.0,18536.512846,,,568.0,,0.1303,Middle cost
1198,377111,Remington College-Fort Worth Campus,Fort Worth,TX,76112-1225,6,11.0,25749.0,21461.0,9500.0,18536.512846,,,474.0,0.5,0.2046,Middle cost
1199,384254,Beacon College,Leesburg,FL,34748,5,22.0,55241.0,33886.0,14242.0,82807.212329,0.5075,,400.0,0.7095,0.6575,Higher cost
1200,384421,Rabbi Jacob Joseph School,Edison,NJ,08817-4494,2,21.0,19200.0,6775.0,,47870.6,0.5,,57.0,0.6731,0.9649,Lower cost
1201,385619,Everglades University,Boca Raton,FL,33431,5,13.0,32070.0,27876.0,23000.0,31493.812081,0.6935,,1921.0,0.6457,0.4872,Middle cost
1202,386153,Seminar L'moros Bais Yaakov,Brooklyn,NY,11219,2,11.0,21267.0,14696.0,,29832.429257,0.8309,,353.0,,1.0,Middle cost
1203,386472,Herzing University-Winter Park,Winter Park,FL,32792,5,21.0,27104.0,20664.0,12233.0,26184.228503,0.9412,,537.0,0.6364,0.2886,Middle cost
1204,392354,School of Professional Horticulture New York Botanical Garden,Bronx,NY,10458-5126,2,11.0,34200.0,26635.0,,,,,20.0,,0.85,Middle cost
1205,392840,Watkins College of Art Design & Film,Nashville,TN,37228,5,11.0,38711.0,25879.0,20200.0,56032.844828,0.7039,1084.0,180.0,0.6713,0.6556,Middle cost
1206,399911,Soka University of America,Aliso Viejo,CA,92656-8081,8,21.0,47368.0,15635.0,17278.0,63539.978495,0.3896,1296.0,428.0,0.9289,0.1893,Middle cost
1207,401223,World Mission University,Los Angeles,CA,90020,8,11.0,21525.0,18545.0,,14384.2,,,137.0,0.8182,0.0,Middle cost
1208,405058,Yeshivas Novominsk,Brooklyn,NY,11204-2138,2,11.0,17369.0,9912.0,,28742.882353,0.9833,,159.0,0.8214,0.9811,Lower cost
1209,405854,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,11211,2,11.0,30278.0,19639.0,,10955.267974,,,218.0,0.4359,1.0,Middle cost
1210,406547,City College-Gainesville,Gainesville,FL,32607,5,22.0,28762.0,21436.0,21300.0,19433.695715,,,190.0,,0.3789,Middle cost
1211,407610,Pacific Bible College,Medford,OR,97501,8,13.0,14950.0,12444.0,,,,,36.0,,1.0,Lower cost
1212,412599,Remington College-Memphis Campus,Memphis,TN,38132,5,11.0,25737.0,21311.0,9500.0,18536.512846,,,611.0,0.6,0.0622,Middle cost
1213,413617,College of Menominee Nation,Keshena,WI,54135-1179,3,42.0,14716.0,7090.0,,16252.382857,,,212.0,0.4,0.1226,Lower cost
1214,414823,Johnson & Wales University-North Miami,North Miami,FL,33181,5,21.0,45727.0,23417.0,16500.0,61769.140971,0.8352,,1309.0,0.6961,0.1658,Middle cost
1215,414878,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,IN,46825,3,11.0,26932.0,14712.0,16000.0,68261.493438,0.6667,,302.0,0.7,0.8212,Middle cost
1216,417327,City College-Altamonte Springs,Altamonte Springs,FL,32714,5,21.0,27326.0,21695.0,18425.0,21437.409241,,,168.0,,0.3452,Middle cost
1217,417734,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,MO,63703-4507,4,13.0,17119.0,16016.0,10539.0,49217.10596,0.6207,1085.0,174.0,,0.9483,Lower cost
1218,417752,Messenger College,Bedford,TX,76021-4202,6,21.0,22262.0,17190.0,30750.0,41289.918033,0.2727,,45.0,0.7027,0.6444,Middle cost
1219,418126,New York College of Health Professions,Syosset,NY,11791-4413,2,21.0,28078.0,22785.0,17250.0,27131.937656,,,353.0,,0.3428,Middle cost
1220,420325,Yeshiva D'monsey Rabbinical College,Monsey,NY,10952,2,21.0,14874.0,4018.0,,11121.28125,0.5313,,69.0,0.5641,1.0,Lower cost
1221,426314,Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,FL,32114-3900,5,13.0,22944.0,18688.0,13625.0,58582.5004,0.6343,,10254.0,0.4956,0.5769,Middle cost
1222,429128,Urban College of Boston,Boston,MA,02116,1,11.0,17146.0,11949.0,,18536.265271,,,676.0,,0.0399,Lower cost
1223,430670,San Juan Bautista School of Medicine,Caguas,PR,00725-4968,9,13.0,11152.0,5232.0,5250.0,21927.5,1.0,,36.0,0.75,0.0,Lower cost
1224,430810,New Hampshire Institute of Art,Manchester,NH,03104-4858,1,12.0,43276.0,31463.0,,71415.361702,0.3628,,277.0,0.6587,0.4657,Middle cost
1225,431600,UPMC Mercy School of Nursing,Pittsburgh,PA,15219-5166,2,11.0,26957.0,24757.0,10500.0,69395.990196,0.6818,,173.0,,0.8208,Middle cost
1226,431983,Yeshiva of the Telshe Alumni,Riverdale,NY,10471-2897,2,11.0,19250.0,7913.0,,39944.862069,0.7857,,101.0,0.85,1.0,Lower cost
1227,432524,Delaware College of Art and Design,Wilmington,DE,19801-3007,2,13.0,45344.0,35146.0,12000.0,66609.164384,0.7606,,109.0,,0.4404,Middle cost
1228,433536,Herzing University-Kenner,Kenner,LA,70062,5,21.0,29195.0,22315.0,12233.0,26184.228503,1.0,,412.0,0.475,0.2403,Middle cost
1229,434539,City College-Miami,Miami,FL,33156,5,13.0,26030.0,20324.0,21300.0,19433.695715,,,173.0,,0.185,Middle cost
1230,434751,White Earth Tribal and Community College,Mahnomen,MN,56557,4,43.0,15606.0,12079.0,,15914.5,,,86.0,,0.0233,Lower cost
1231,434900,Dewey University-Carolina,Carolina,PR,00986,9,21.0,11403.0,5179.0,4181.0,7114.8592362,,,292.0,0.6483,0.0,Lower cost
1232,434937,Yeshiva College of the Nations Capital,Silver  Spring,MD,20902,2,21.0,24180.0,11125.0,,28017.615385,,,21.0,0.6316,1.0,Middle cost
1233,436614,International Baptist College and Seminary,Chandler,AZ,85286,6,11.0,23280.0,14667.0,8218.0,36067.04,,,46.0,0.8333,0.6957,Middle cost
1234,438151,Stevens-Henager College,Murray,UT,84123-5671,7,21.0,33287.0,28456.0,9264.0,19087.957121,,,324.0,0.0946,0.5247,Middle cost
1235,438869,Remington College-Little Rock Campus,Little Rock,AR,72204,5,12.0,27492.0,23994.0,9500.0,18536.512846,,,39.0,,0.1282,Middle cost
1236,439288,Johnson & Wales University-Denver,Denver,CO,80220,7,11.0,45798.0,24894.0,16500.0,61769.140971,0.8677,,969.0,0.7043,0.5067,Middle cost
1237,439613,College of Biblical Studies,Houston,TX,77036,6,11.0,19100.0,9100.0,,35224.31068,,,123.0,0.4583,0.2602,Lower cost
1238,439701,The King's University,Southlake,TX,76092,6,21.0,26808.0,23371.0,16036.0,46631.096639,0.2182,1071.0,362.0,0.7667,0.5967,Middle cost
1239,439862,Pacific Islands University,Mangilao,GU,96913,9,33.0,11151.0,6379.0,,4896.5454545,0.8,,59.0,0.5455,0.0508,Lower cost
1240,439899,Rosedale Bible College,Irwin,OH,43029,3,42.0,20473.0,15685.0,8000.0,39225.545455,,,46.0,,0.9783,Middle cost
1241,440271,Remington College-Baton Rouge Campus,Baton Rouge,LA,70816,5,12.0,27428.0,23574.0,9500.0,18536.512846,,,60.0,,0.1,Middle cost
1242,440651,Atenas College,Manati,PR,00674-0000,9,21.0,12081.0,7086.0,5500.0,9099.1234043,,,826.0,0.7229,0.0,Lower cost
1243,440794,Pillar College,Newark,NJ,07102,2,11.0,34532.0,20479.0,16764.0,29013.606607,,,445.0,0.6667,0.1393,Middle cost
1244,441487,Texas County Technical College,Houston,MO,65483,4,43.0,32938.0,24151.0,10813.0,34078.04,0.5,,63.0,,0.9524,Middle cost
1245,441511,Apex School of Theology,Durham,NC,27703,5,11.0,12120.0,10505.0,32768.0,17501.496333,,,389.0,0.7851,0.0308,Lower cost
1246,441690,Universidad Pentecostal Mizpa,Rio Piedras,PR,00928,9,11.0,12206.0,6319.0,,15505.293333,,,197.0,0.75,0.0,Lower cost
1247,441982,Franklin W Olin College of Engineering,Needham,MA,02492-1200,1,21.0,70289.0,21370.0,12537.0,107675.58462,0.1572,1522.0,340.0,0.994,0.4912,Higher cost
1248,442356,Pennsylvania College of Health Sciences,Lancaster,PA,17601,2,21.0,37943.0,33316.0,14419.0,58742.076923,0.7441,,1588.0,0.8065,0.7815,Middle cost
1249,442523,Alaska Christian College,Soldotna,AK,99669,8,41.0,20617.0,6396.0,6300.0,4251.956044,,,78.0,,0.0256,Middle cost
1250,443049,Faith International University,Tacoma,WA,98407-0186,8,12.0,20816.0,19016.0,9850.0,50588.4,,,55.0,0.6579,0.2727,Middle cost
1251,443058,Family of Faith Christian University,Shawnee,OK,74802,6,42.0,12130.0,8520.0,,36885.705882,0.25,,20.0,0.5556,0.7,Lower cost
1252,443340,Williamson Christian College,Franklin,TN,37067,5,13.0,22878.0,20728.0,,48445.0,,,31.0,0.6364,0.6774,Middle cost
1253,443562,Dewey University-Hato Rey,Hato Rey,PR,00910,9,11.0,9945.0,4001.0,4181.0,7114.8592362,,,416.0,0.6383,0.0,Lower cost
1254,443748,Altierus Career College-Norcross,Norcross,GA,30093-2813,5,21.0,21736.0,16023.0,9500.0,18200.345997,,,434.0,,0.0853,Middle cost
1255,444398,Baptist University of the Americas,San Antonio,TX,78224-1364,6,11.0,14461.0,9193.0,,29188.530864,,,154.0,0.4667,0.0649,Lower cost
1256,444413,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,2,11.0,17875.0,10693.0,,56837.65,0.7636,,108.0,0.863,1.0,Lower cost
1257,445203,Remington College-North Houston Campus,Houston,TX,77067,6,11.0,24689.0,20035.0,9500.0,18536.512846,,,448.0,0.5301,0.0714,Middle cost
1258,445249,Remington College-Nashville Campus,Nashville,TN,37214,5,11.0,25471.0,21039.0,9500.0,18536.512846,,,265.0,,0.4151,Middle cost
1259,445267,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,65248-1198,4,32.0,18440.0,15975.0,12317.0,49458.092249,0.2105,,1773.0,0.1429,0.85,Lower cost
1260,445708,Johnson & Wales University-Charlotte,Charlotte,NC,28202,5,11.0,47543.0,26835.0,16500.0,61769.140971,0.8569,,1681.0,0.673,0.3331,Middle cost
1261,446048,Ave Maria University,Ave Maria,FL,34142-9505,5,42.0,34484.0,17981.0,12000.0,95147.047109,0.8295,1169.0,1070.0,0.7011,0.6327,Middle cost
1262,446163,Community Christian College,Redlands,CA,92374-2893,8,13.0,13942.0,11972.0,1834.0,24413.65625,,,75.0,,0.16,Lower cost
1263,446233,Ecclesia College,Springdale,AR,72762,5,41.0,28522.0,19348.0,6500.0,42269.553991,0.6972,,208.0,0.4649,0.5817,Middle cost
1264,446455,Precision Manufacturing Institute,Meadville,PA,16335,2,32.0,24759.0,17412.0,7667.0,31447.490196,,,31.0,,1.0,Middle cost
1265,446604,Uta Mesivta of Kiryas Joel,Monroe,NY,10950,2,21.0,19428.0,8729.0,,22235.22434,,,1940.0,0.9799,0.9928,Lower cost
1266,446640,Harrisburg University of Science and Technology,Harrisburg,PA,17101-2208,2,13.0,34757.0,14600.0,12000.0,39606.808725,,,565.0,0.7018,0.3469,Middle cost
1267,446677,Stevens-Henager College,Logan,UT,84321,7,13.0,33025.0,28600.0,9264.0,19087.957121,,,61.0,0.5,0.6557,Middle cost
1268,447953,SUM Bible College and Theological Seminary,El Dorado Hills,CA,95762,8,41.0,27296.0,21366.0,12500.0,36195.645244,0.6599,,447.0,0.7107,0.4452,Middle cost
1269,448752,CollegeAmerica-Colorado Springs,Colorado Springs,CO,80909,7,11.0,32284.0,25355.0,17432.0,24230.474336,,,143.0,0.6923,0.3497,Middle cost
1270,448761,CollegeAmerica-Fort Collins,Fort Collins,CO,80525,7,12.0,32089.0,26769.0,17432.0,24230.474336,,,113.0,0.4167,0.5664,Middle cost
1271,449135,Dewey University-Juana Diaz,Juana Diaz,PR,00910,9,23.0,11268.0,5120.0,4181.0,7114.8592362,,,73.0,0.604,0.0,Lower cost
1272,449348,Huntsville Bible College,Huntsville,AL,35811-1632,5,12.0,8490.0,5530.0,39375.0,14876.014085,,,105.0,0.5,0.019,Lower cost
1273,449658,Bais Medrash Toras Chesed,Lakewood,NJ,08701,2,13.0,16000.0,7975.0,,33064.964286,0.5965,,106.0,0.7925,0.9717,Lower cost
1274,449764,Visible Music College,Memphis,TN,38103,5,11.0,30632.0,25269.0,11000.0,45998.315068,1.0,1060.0,165.0,0.7826,0.5394,Middle cost
1275,449870,University of the West,Rosemead,CA,91770,8,21.0,20634.0,8833.0,8250.0,27509.730769,,,136.0,0.2969,0.0662,Middle cost
1276,449931,Averett University-Non-Traditional Programs,Danville,VA,24541,5,32.0,28650.0,28650.0,16737.0,54227.402967,0.3333,,292.0,0.6667,0.4144,Middle cost
1277,451370,Yeshivas Be'er Yitzchok,Elizabeth,NJ,07208,2,21.0,28490.0,18708.0,,25891.862069,0.75,,61.0,0.6452,1.0,Middle cost
1278,451398,Yeshiva Toras Chaim,Lakewood,NJ,08701,2,21.0,18693.0,2207.0,,32881.712121,0.6237,,240.0,0.9734,0.9375,Lower cost
1279,451404,Talmudical Seminary of Bobov,Brooklyn,NY,11219,2,11.0,13400.0,2535.0,,19572.210169,0.9545,,395.0,0.5902,1.0,Lower cost
1280,451857,Remington College-Houston Southeast Campus,Webster,TX,77598,6,21.0,25962.0,20746.0,9500.0,18536.512846,,,324.0,,0.2747,Middle cost
1281,451866,Remington College-Shreveport Campus,Shreveport,LA,71101,5,12.0,25871.0,20964.0,9500.0,18536.512846,,,301.0,1.0,0.186,Middle cost
1282,454184,The King's College,New York,NY,10004,2,11.0,56349.0,33070.0,14000.0,80842.17803,0.5382,1237.0,529.0,0.7581,0.6484,Higher cost
1283,455257,Yeshiva of Machzikai Hadas,Brooklyn,NY,11219-1408,2,11.0,27040.0,15540.0,,19871.923077,0.9529,,427.0,0.9932,0.9672,Middle cost
1284,455770,Providence Christian College,Pasadena,CA,91101,8,12.0,44214.0,18283.0,15000.0,70913.10687,0.8792,1120.0,171.0,0.6706,0.5029,Middle cost
1285,456481,Polytechnic University of Puerto Rico-Miami,Miami,FL,33166,5,13.0,28815.0,22895.0,11000.0,23511.646524,,,73.0,1.0,0.0137,Middle cost
1286,456490,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,32825,5,21.0,21431.0,15456.0,11000.0,23511.646524,,,165.0,0.5,0.0121,Middle cost
1287,457022,Herzing University-Toledo,Toledo,OH,43615,3,11.0,29195.0,20910.0,12233.0,26184.228503,,,90.0,0.4193,0.3222,Middle cost
1288,457402,University of Fort Lauderdale,Lauderhill,FL,33313,5,21.0,15668.0,7490.0,5500.0,20460.404255,,,69.0,,0.1884,Lower cost
1289,457484,Pacific Rim Christian University,Honolulu,HI,96819-2228,8,11.0,18529.0,14978.0,13250.0,34271.691489,0.7,,126.0,0.6897,0.1746,Lower cost
1290,457697,City Vision University,Kansas City,MO,64106-3028,4,11.0,10333.0,4124.0,5200.0,14723.480519,,,124.0,,0.5081,Lower cost
1291,457925,Portland Actors Conservatory,Portland,OR,97239,8,11.0,28935.0,28935.0,12000.0,19621.363636,0.0,,6.0,,1.0,Middle cost
1292,458140,Northwest School of Wooden Boat Building,Port Hadlock,WA,98339,8,41.0,28382.0,24882.0,9500.0,33104.591837,,,38.0,,1.0,Middle cost
1293,459417,Compass College of Cinematic Arts,Grand Rapids,MI,49503,3,12.0,28240.0,23330.0,20246.0,74655.106383,0.679,,129.0,0.7284,0.7752,Middle cost
1294,459727,Touro University Worldwide,Los Alamitos,CA,90720,8,21.0,28220.0,18774.0,13000.0,32613.771978,,,475.0,0.7273,0.3832,Middle cost
1295,459842,Herzing University-Kenosha,Kenosha,WI,53144,3,22.0,26895.0,20495.0,12233.0,26184.228503,0.8718,,426.0,0.6667,0.5258,Middle cost
1296,459851,Herzing University-Brookfield,Brookfield,WI,53005,3,21.0,27278.0,17369.0,12233.0,26184.228503,0.9896,,404.0,0.6154,0.4059,Middle cost
1297,460349,Johnson & Wales University-Online,Providence,RI,02903,1,12.0,24274.0,18779.0,16500.0,61769.140971,0.425,,886.0,0.1428,0.4966,Middle cost
1298,460376,Fairfax University of America,Fairfax,VA,22030-0000,5,21.0,21068.0,16983.0,,,0.5556,,49.0,0.4,0.0204,Middle cost
1299,460385,Geisinger-Lewistown Hospital School of Nursing,Lewistown,PA,17044,2,32.0,31498.0,28063.0,11500.0,45858.513514,0.5205,,51.0,,0.9608,Middle cost
1300,460783,Remington College-Heathrow Campus,Lake Mary,FL,32746,5,21.0,21529.0,16530.0,9500.0,18536.512846,,,325.0,0.5217,0.1569,Middle cost
1301,460899,Stevens-Henager College,Boise,ID,83709-6733,7,12.0,31819.0,27476.0,9264.0,19087.957121,,,225.0,0.4167,0.5156,Middle cost
1302,461032,Carolina College of Biblical Studies,Fayetteville,NC,28303-5157,5,12.0,22228.0,20163.0,11193.0,30477.902655,,,181.0,0.3077,0.2873,Middle cost
1303,461528,Grace College of Divinity,Fayetteville,NC,28314-2343,5,12.0,16701.0,13543.0,9206.0,40953.868421,0.9231,,119.0,0.8666,0.5126,Lower cost
1304,461759,Simmons College of Kentucky,Louisville,KY,40203-3322,5,11.0,13420.0,5717.0,,13045.769697,,,209.0,0.4638,0.0191,Lower cost
1305,461795,North American University,Stafford,TX,77477-0000,6,21.0,21113.0,12299.0,5500.0,32230.483221,,,274.0,0.5069,0.0693,Middle cost
1306,462354,John Paul the Great Catholic University,Escondido,CA,92025,8,21.0,41496.0,24823.0,20000.0,95149.678571,0.9045,1128.0,285.0,0.804,0.4772,Middle cost
1307,464226,Ottawa University-Surprise,Surprise,AZ,85374,6,21.0,41830.0,26921.0,12000.0,,0.4663,983.0,598.0,0.4325,0.5033,Middle cost
1308,465812,Independence University,Salt Lake City,UT,84107,7,21.0,32820.0,26966.0,9264.0,19087.957121,,,9779.0,0.4928,0.2475,Middle cost
1309,469416,Dewey University-Manati,Manati,PR,00674-0000,9,21.0,11220.0,4973.0,4181.0,7114.8592362,,,184.0,0.6114,0.0,Lower cost
1310,474863,Los Angeles Pacific University,San Dimas,CA,91773-1741,8,21.0,23625.0,20885.0,6082.0,63280.356055,,,1873.0,0.5556,0.2493,Middle cost
1311,474890,CollegeAmerica-Phoenix,Phoenix,AZ,85051,6,11.0,31346.0,26289.0,15974.0,17444.695058,,,488.0,0.5,0.248,Middle cost
1312,474906,Stevens-Henager College,Idaho Falls,ID,83402,7,41.0,31582.0,27463.0,15974.0,17444.695058,,,85.0,0.7692,0.6235,Middle cost
1313,475422,Finger Lakes Health College of Nursing & Health Sciences,Geneva,NY,14456-1651,2,32.0,17617.0,14789.0,7835.0,44007.47012,1.0,965.0,130.0,,0.6692,Lower cost
1314,475477,City College-Hollywood,Hollywood,FL,33024-4045,5,21.0,24711.0,16934.0,21300.0,19433.695715,,,243.0,,0.3498,Middle cost
1315,475608,Criswell College,Dallas,TX,75246-1537,6,11.0,19927.0,16479.0,10100.0,44762.05,1.0,1001.0,178.0,0.7551,0.5337,Lower cost
1316,476601,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,21209-1613,2,21.0,21800.0,11150.0,,50752.869565,1.0,,80.0,0.8222,0.9125,Middle cost
1317,476692,Yeshiva Gedolah Zichron Leyma,Union,NJ,07083-3618,2,21.0,15070.0,8821.0,,,1.0,,23.0,0.5,0.9565,Lower cost
1318,476717,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,10977-1912,2,21.0,15750.0,1466.0,,19820.801418,,,569.0,0.946,0.9982,Lower cost
1319,477950,Stevens-Henager College,St. George,UT,84790-2111,7,13.0,32666.0,25102.0,9264.0,19087.957121,,,93.0,0.4167,0.6882,Middle cost
1320,478634,California College San Diego,San Marcos,CA,92069-2971,8,21.0,32976.0,25730.0,17500.0,27330.185403,,,300.0,0.8125,0.2667,Middle cost
1321,480189,Mercyhurst University-North East Campus,North East,PA,16428,2,31.0,28085.0,18296.0,17500.0,68604.371254,,,595.0,,0.6706,Middle cost
1322,480198,Warner Pacific University Professional and Graduate Studies,Portland,OR,97266,8,11.0,25296.0,17776.0,23958.0,47696.34958,,,321.0,0.7436,0.5389,Middle cost
1323,480985,Midwives College of Utah,Salt Lake City,UT,84106,7,12.0,26040.0,22209.0,7500.0,33808.758621,0.7143,,257.0,0.55,0.7393,Middle cost
1324,481058,Grace Mission University,Fullerton,CA,92833-3860,8,21.0,17944.0,15036.0,,22765.625,0.9048,,84.0,0.8261,0.0,Lower cost
1325,481155,Helms College,Macon,GA,31206-5309,5,12.0,21653.0,17502.0,9405.0,23898.900862,,,304.0,,0.2566,Middle cost
1326,481410,Yeshiva Gedolah Kesser Torah,Monsey,NY,10952-2127,2,21.0,19300.0,11804.0,,43932.130435,0.6,,81.0,0.95,0.9383,Lower cost
1327,481438,Yeshiva Yesodei Hatorah,Lakewood,NJ,08701-4946,2,21.0,18057.0,11533.0,,38380.0,0.9333,,46.0,0.4131,1.0,Lower cost
1328,482185,Academy of Interactive Entertainment,Seattle,WA,98109-4623,8,11.0,29579.0,26266.0,10556.0,54371.742574,0.8824,,147.0,,0.7483,Middle cost
1329,482228,Veritas Baptist College,Greendale,IN,47025,3,41.0,17150.0,12694.0,3778.0,39275.742857,0.9146,,151.0,0.3659,0.7219,Lower cost
1330,483018,Antioch College,Yellow Springs,OH,45387,3,31.0,51912.0,17420.0,8750.0,60149.37,0.8358,1248.0,102.0,0.54,0.5392,Middle cost
1331,483647,Ohio Institute of Allied Health,Huber Heights,OH,45424-3646,3,21.0,26187.0,23765.0,9500.0,35519.989583,,,39.0,,0.359,Middle cost
1332,484871,Rabbinical College Ohr Yisroel,Brooklyn,NY,11236,2,11.0,14850.0,4774.0,,22826.961538,,,122.0,0.9143,1.0,Lower cost
1333,485263,California College San Diego,San Diego,CA,92111,8,11.0,32182.0,28075.0,17500.0,27330.185403,,,761.0,0.7017,0.1971,Middle cost
1334,485856,Studio Incamminati,Philadelphia,PA,19107-1105,2,11.0,33736.0,31337.0,,,1.0,,40.0,,0.95,Middle cost
1335,485999,Bet Medrash Gadol Ateret Torah,Brooklyn,NY,11223-1933,2,11.0,15500.0,3956.0,,34318.65625,0.9091,,106.0,0.8125,1.0,Lower cost
1336,486017,Yeshiva Gedola Ohr Yisrael,Brooklyn,NY,11229,2,11.0,14700.0,9715.0,,,0.8889,,38.0,0.3077,0.9737,Lower cost
1337,486026,Yeshiva Sholom Shachna,Brooklyn,NY,11230,2,11.0,19400.0,10385.0,,34577.911765,0.875,,92.0,0.6981,1.0,Lower cost
1338,486196,Beth Medrash Meor Yitzchok,Monsey,NY,10952-4023,2,21.0,19300.0,9198.0,,24432.735849,0.5417,,139.0,0.819,0.9784,Lower cost
1339,486257,Valor Christian College,Canal Winchester,OH,43110,3,11.0,15016.0,10789.0,11074.0,31554.04186,,,303.0,,0.3663,Lower cost
1340,486284,Bethany Global University,Bloomington,MN,55438-2849,4,13.0,25758.0,19679.0,11050.0,61403.327957,0.9167,,315.0,0.6462,0.8095,Middle cost
1341,486488,California Jazz Conservatory,Berkeley,CA,94704-1268,8,12.0,24195.0,18910.0,,47057.72,1.0,,54.0,0.7857,0.6852,Middle cost
1342,486594,Wave Leadership College,Virginia Beach,VA,23454-2140,5,11.0,14523.0,11135.0,9500.0,50499.4375,,,61.0,,0.5574,Lower cost
1343,486901,Milligan University,Milligan,TN,37682,5,22.0,43349.0,20632.0,18781.0,73020.914573,0.834,1213.0,780.0,0.7348,0.8192,Middle cost
1344,487092,Emory University-Oxford College,Oxford,GA,30054,5,21.0,64708.0,30379.0,15000.0,86143.937865,0.2495,1427.0,992.0,,0.3155,Higher cost
1345,487311,Sunstate Academy-Jones Technical Institute,Jacksonville,FL,32256-0367,5,11.0,21785.0,18437.0,7667.0,26904.217795,,,307.0,,0.5733,Middle cost
